,Date,CPI,CPI: Food and Nonalcoholic Beverages,inflat_m_gral,inflat_a_gral,inflat_m_food,inflat_a_food
172,2018-05,111.7,107.33,0.005400540054005587,0.05000940026320744,0.010830664908645593,0.020732287208749423
173,2018-06,112.6,108.32,0.008057296329453845,0.05697925467004583,0.009223888940650182,0.032208881265485045
174,2018-07,114.3,109.01,0.015097690941385356,0.0672268907563025,0.006370014771048815,0.0351343652074827
175,2018-08,113.93,109.24,-0.0032370953630794785,0.06178937558247921,0.0021098981744793743,0.03290468986384254
176,2018-09,113.9,108.45,-0.00026331958219960594,0.054629629629629584,-0.007231783229586175,0.01118881118881121
177,2018-10,116.32,111.68,0.021246707638279183,0.06520146520146519,0.02978331028123571,0.03484062268346921
178,2018-11,116.18,111.03,-0.0012035763411277767,0.05618181818181833,-0.005820200573065981,0.02482924127745978
179,2018-12,115.82,108.87,-0.003098640041315326,0.053867151956323855,-0.019454201567143947,0.011239086011517907
180,2019-01,116.12,109.0,0.0025902262130894638,0.055636363636363706,0.0011940846881601797,0.025110505031505692
181,2019-02,117.12,111.61,0.008611780916293554,0.0676390154968094,0.023944954128440443,0.06335746951219523
182,2019-03,119.46,115.25,0.01997950819672112,0.08599999999999985,0.03261356509273372,0.10213254279430051
183,2019-04,120.33,116.41,0.007282772476142618,0.08307830783078307,0.010065075921908972,0.09634582783951773
184,2019-05,121.05,117.72,0.005983545250560995,0.08370635631154877,0.011253328751825498,0.09680424857914849
185,2019-06,121.63,117.75,0.004791408508880712,0.08019538188277098,0.00025484199796133034,0.08705686853766625
186,2019-07,123.86,118.95,0.01833429252651486,0.08363954505686788,0.010191082802547768,0.09118429501880554
187,2019-08,125.89,123.02,0.016389471984498583,0.10497674010357239,0.03421605716687681,0.12614426949835233
188,2019-09,126.86,125.63,0.007705139407419237,0.11378402107111496,0.021216062428873306,0.15841401567542635
189,2019-10,129.16,128.46,0.018130222292290776,0.11038514442916103,0.02252646660829427,0.1502507163323783
190,2019-11,130.9,132.57,0.013471663053576943,0.1266999483559994,0.03199439514245661,0.19400162118346387
191,2019-12,130.45,130.37,-0.003437738731856488,0.12631669832498704,-0.01659500641170697,0.1974832368880315
192,2020-01,133.04,134.81,0.0198543503257953,0.14571133310368567,0.034056914934417426,0.23678899082568816
193,2020-02,131.64,132.1,-0.010523150932050584,0.12397540983606548,-0.020102366293301754,0.1835857002060748
194,2020-03,131.69,132.18,0.00037982376177470023,0.10237736480830417,0.0006056018168054678,0.14689804772234272
195,2020-04,130.59,130.01,-0.00835295011010706,0.08526551982049368,-0.016417007111514725,0.11682845116398921
196,2020-05,131.01,132.13,0.0032161727544222085,0.08228004956629498,0.01630643796631026,0.12240910635406044
197,2020-06,132.08,134.9,0.008167315472101588,0.08591630354353375,0.020964201922349268,0.14564755838641186
198,2020-07,135.38,140.11,0.024984857662022852,0.0930082351041499,0.0386212008895479,0.17788986969314857
199,2020-08,136.23,138.87,0.00627862313487948,0.08213519739455077,-0.008850189137106668,0.1288408388879858
200,2020-09,138.32,144.14,0.015341701534170138,0.09033580324767465,0.03794916108590751,0.14733741940619272
201,2020-10,140.67,149.76,0.016989589358010315,0.08911427686590279,0.03898987095879014,0.16581036898645474
202,2020-11,141.83,152.63,0.008246250088860707,0.08349885408708935,0.01916399572649574,0.15131628573583766
203,2020-12,140.86,147.71,-0.006839173658605313,0.07980068991950962,-0.03223481622223667,0.13300605967630585
204,2021-01,140.56,143.79,-0.002129774243930238,0.056524353577871445,-0.026538487577009162,0.06661226911950147
205,2021-02,143.09,144.96,0.017999430848036457,0.08697964144636905,0.00813686626330079,0.09735049205147628
206,2021-03,143.61,147.49,0.0036340764553777216,0.09051560482952392,0.017453090507726365,0.11582690270842799
207,2021-04,145.09,150.7,0.010305689018870412,0.11103453556933918,0.021764187402535606,0.15914160449196224
208,2021-05,145.24,151.72,0.0010338410641670404,0.10861766277383422,0.0067684140676842475,0.1482630742450617
209,2021-06,144.82,149.04,-0.0028917653538971244,0.09645669291338566,-0.017664118112312166,0.10481838398813936
210,2021-07,146.76,151.65,0.01339593978732223,0.08405968385285867,0.01751207729468618,0.08236385696952397
211,2021-08,147.61,152.71,0.005791768874352732,0.08353519782720409,0.006989779096604032,0.09966155397134013
212,2021-09,150.74,158.85,0.02120452543865592,0.0897917871602083,0.04020692816449478,0.10205355903982238
213,2021-10,153.61,162.22,0.019039405599044823,0.09198834150849522,0.02121498268807054,0.08319978632478642
214,2021-11,158.18,168.61,0.029750667274266007,0.11527885496721413,0.03939095056096664,0.10469763480311878
215,2021-12,158.16,162.96,-0.00012643823492231032,0.12281698139997155,-0.03350928177450929,0.10324284070137435
216,2022-01,158.78,162.23,0.003920080930703174,0.12962435970404096,-0.00447962690230741,0.12824257597885813
217,2022-02,160.61,166.31,0.011525381030356607,0.12244042211195749,0.025149479134562114,0.14728200883002196
218,2022-03,161.88,170.06,0.007907353215864443,0.12721955295592213,0.022548253261980733,0.15302732388636509
219,2022-04,164.5,176.38,0.016184828267852724,0.13377903370321875,0.03716335411031402,0.17040477770404783
220,2022-05,165.23,177.9,0.004437689969604808,0.13763426053428796,0.008617757115319202,0.1725547060374375
221,2022-06,175.71,187.67,0.0634267384857472,0.21329926805689836,0.05491849353569411,0.25919216317767035
222,2022-07,183.35,195.27,0.043480735302487084,0.24931861542654676,0.04049661640112978,0.2876360039564787
223,2022-08,187.84,197.81,0.024488682847013887,0.2725425106700088,0.013007630460388109,0.2953310195795953
224,2022-09,185.68,209.21,-0.011499148211243648,0.2317898368050948,0.05763106010818464,0.3170286433742526
