,date,unit,category,price,currency,country,admname,mktname,producto
1704,2016-07-15,KG,cereals and tubers,40.75,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1705,2016-08-15,KG,cereals and tubers,47.5,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1706,2016-09-15,KG,cereals and tubers,47.64,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1707,2016-10-15,KG,cereals and tubers,47.67,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1708,2016-11-15,KG,cereals and tubers,46.67,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1709,2016-12-15,KG,cereals and tubers,46.5,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1710,2017-01-15,KG,cereals and tubers,47.08,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1711,2017-02-15,KG,cereals and tubers,47.5,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1712,2017-03-15,KG,cereals and tubers,47.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1713,2017-04-15,KG,cereals and tubers,46.67,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1714,2017-05-15,KG,cereals and tubers,46.67,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1715,2017-06-15,KG,cereals and tubers,46.67,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1716,2017-07-15,KG,cereals and tubers,47.29,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1717,2017-08-15,KG,cereals and tubers,47.5,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1718,2017-09-15,KG,cereals and tubers,47.5,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1719,2017-10-15,KG,cereals and tubers,47.5,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1720,2017-11-15,KG,cereals and tubers,47.5,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1721,2017-12-15,KG,cereals and tubers,47.5,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1722,2018-01-15,KG,cereals and tubers,47.5,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1723,2018-02-15,KG,cereals and tubers,47.5,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1724,2018-03-15,KG,cereals and tubers,47.5,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1725,2018-04-15,KG,cereals and tubers,47.5,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1726,2018-05-15,KG,cereals and tubers,47.5,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1727,2018-06-15,KG,cereals and tubers,48.21,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1728,2018-07-15,KG,cereals and tubers,50.33,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1729,2018-08-15,KG,cereals and tubers,53.98,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1730,2018-09-15,KG,cereals and tubers,59.9,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1731,2018-10-15,KG,cereals and tubers,60.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1732,2018-11-15,KG,cereals and tubers,59.33,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1733,2018-12-15,KG,cereals and tubers,56.67,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1734,2019-01-15,KG,cereals and tubers,56.67,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1735,2019-02-15,KG,cereals and tubers,56.67,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1736,2019-03-15,KG,cereals and tubers,57.09,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1737,2019-04-15,KG,cereals and tubers,58.12,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1738,2019-05-15,KG,cereals and tubers,58.5,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1739,2019-06-15,KG,cereals and tubers,58.75,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1740,2019-07-15,KG,cereals and tubers,58.96,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1741,2019-08-15,KG,cereals and tubers,59.17,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1742,2019-09-15,KG,cereals and tubers,59.17,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1743,2019-10-15,KG,cereals and tubers,59.5,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Rice (coarse)
1744,2013-09-15,KG,pulses and nuts,110.67,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1745,2013-10-15,KG,pulses and nuts,110.3,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1746,2013-11-15,KG,pulses and nuts,110.84,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1747,2014-01-15,KG,pulses and nuts,116.67,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1748,2014-02-15,KG,pulses and nuts,116.67,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1749,2014-03-15,KG,pulses and nuts,116.67,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1750,2014-12-15,KG,pulses and nuts,127.92,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1751,2015-01-15,KG,pulses and nuts,129.8,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1752,2015-02-15,KG,pulses and nuts,129.92,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1753,2015-03-15,KG,pulses and nuts,129.8,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1754,2015-04-15,KG,pulses and nuts,126.42,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1755,2015-05-15,KG,pulses and nuts,128.75,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1756,2015-06-15,KG,pulses and nuts,128.75,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1757,2015-07-15,KG,pulses and nuts,128.75,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1758,2015-08-15,KG,pulses and nuts,128.09,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1759,2015-09-15,KG,pulses and nuts,128.75,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1760,2015-10-15,KG,pulses and nuts,132.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1761,2015-11-15,KG,pulses and nuts,133.33,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1762,2015-12-15,KG,pulses and nuts,135.42,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1763,2016-01-15,KG,pulses and nuts,137.92,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1764,2016-02-15,KG,pulses and nuts,134.58,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1765,2016-03-15,KG,pulses and nuts,133.33,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1766,2016-04-15,KG,pulses and nuts,136.46,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1767,2016-05-15,KG,pulses and nuts,138.75,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1768,2016-06-15,KG,pulses and nuts,144.17,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1769,2016-07-15,KG,pulses and nuts,144.33,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1770,2016-08-15,KG,pulses and nuts,147.19,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1771,2016-09-15,KG,pulses and nuts,142.92,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1772,2016-10-15,KG,pulses and nuts,140.75,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1773,2016-11-15,KG,pulses and nuts,139.08,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1774,2016-12-15,KG,pulses and nuts,131.17,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1775,2017-01-15,KG,pulses and nuts,126.88,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1776,2017-02-15,KG,pulses and nuts,106.29,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1777,2017-03-15,KG,pulses and nuts,105.26,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1778,2017-04-15,KG,pulses and nuts,104.42,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1779,2017-05-15,KG,pulses and nuts,104.21,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1780,2017-06-15,KG,pulses and nuts,101.9,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1781,2017-07-15,KG,pulses and nuts,100.23,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1782,2017-08-15,KG,pulses and nuts,97.32,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1783,2017-09-15,KG,pulses and nuts,97.17,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1784,2017-10-15,KG,pulses and nuts,94.27,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1785,2017-11-15,KG,pulses and nuts,88.2,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1786,2017-12-15,KG,pulses and nuts,84.17,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1787,2018-01-15,KG,pulses and nuts,90.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1788,2018-02-15,KG,pulses and nuts,90.42,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1789,2018-03-15,KG,pulses and nuts,86.53,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1790,2018-04-15,KG,pulses and nuts,82.84,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1791,2018-05-15,KG,pulses and nuts,83.67,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1792,2018-06-15,KG,pulses and nuts,83.84,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1793,2018-07-15,KG,pulses and nuts,84.33,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1794,2018-08-15,KG,pulses and nuts,87.42,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1795,2018-09-15,KG,pulses and nuts,90.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1796,2018-10-15,KG,pulses and nuts,90.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1797,2018-11-15,KG,pulses and nuts,88.66,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1798,2018-12-15,KG,pulses and nuts,93.33,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1799,2019-01-15,KG,pulses and nuts,88.66,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1800,2019-02-15,KG,pulses and nuts,92.5,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1801,2019-03-15,KG,pulses and nuts,93.75,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1802,2019-04-15,KG,pulses and nuts,93.33,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1803,2019-05-15,KG,pulses and nuts,93.27,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1804,2019-06-15,KG,pulses and nuts,100.33,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1805,2019-07-15,KG,pulses and nuts,105.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1806,2019-08-15,KG,pulses and nuts,105.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1807,2019-09-15,KG,pulses and nuts,104.37,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1808,2019-10-15,KG,pulses and nuts,109.83,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Lentils (masur)
1809,2014-12-15,L,milk and dairy,72.5,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1810,2015-01-15,L,milk and dairy,72.5,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1811,2015-02-15,L,milk and dairy,72.5,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1812,2015-03-15,L,milk and dairy,72.5,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1813,2015-10-15,L,milk and dairy,82.5,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1814,2015-11-15,L,milk and dairy,82.5,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1815,2015-12-15,L,milk and dairy,82.5,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1816,2016-01-15,L,milk and dairy,82.5,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1817,2016-02-15,L,milk and dairy,82.5,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1818,2016-03-15,L,milk and dairy,82.5,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1819,2016-04-15,L,milk and dairy,82.5,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1820,2016-05-15,L,milk and dairy,82.5,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1821,2016-06-15,L,milk and dairy,82.5,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1822,2016-07-15,L,milk and dairy,84.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1823,2016-08-15,L,milk and dairy,85.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1824,2016-09-15,L,milk and dairy,85.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1825,2016-10-15,L,milk and dairy,85.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1826,2016-11-15,L,milk and dairy,85.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1827,2016-12-15,L,milk and dairy,85.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1828,2017-01-15,L,milk and dairy,85.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1829,2017-02-15,L,milk and dairy,85.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1830,2017-03-15,L,milk and dairy,85.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1831,2017-04-15,L,milk and dairy,85.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1832,2017-05-15,L,milk and dairy,85.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1833,2017-06-15,L,milk and dairy,85.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1834,2017-07-15,L,milk and dairy,85.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1835,2017-08-15,L,milk and dairy,85.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1836,2017-09-15,L,milk and dairy,85.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1837,2017-10-15,L,milk and dairy,85.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1838,2017-11-15,L,milk and dairy,85.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1839,2017-12-15,L,milk and dairy,85.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1840,2018-01-15,L,milk and dairy,85.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1841,2018-02-15,L,milk and dairy,85.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1842,2018-03-15,L,milk and dairy,85.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1843,2018-04-15,L,milk and dairy,84.17,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1844,2018-05-15,L,milk and dairy,83.33,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1845,2018-06-15,L,milk and dairy,87.5,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1846,2018-07-15,L,milk and dairy,91.67,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1847,2018-08-15,L,milk and dairy,91.67,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1848,2018-09-15,L,milk and dairy,91.67,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1849,2018-10-15,L,milk and dairy,91.67,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1850,2018-11-15,L,milk and dairy,91.67,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1851,2018-12-15,L,milk and dairy,91.67,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1852,2019-01-15,L,milk and dairy,95.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1853,2019-02-15,L,milk and dairy,95.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1854,2019-03-15,L,milk and dairy,95.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1855,2019-04-15,L,milk and dairy,95.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1856,2019-05-15,L,milk and dairy,97.66,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1857,2019-06-15,L,milk and dairy,98.33,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1858,2019-07-15,L,milk and dairy,100.42,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1859,2019-08-15,L,milk and dairy,100.83,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1860,2019-09-15,L,milk and dairy,100.83,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1861,2019-10-15,L,milk and dairy,100.83,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Milk
1862,2013-01-15,L,oil and fats,218.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1863,2013-02-15,L,oil and fats,209.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1864,2013-03-15,L,oil and fats,210.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1865,2013-04-15,L,oil and fats,212.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1866,2013-05-15,L,oil and fats,214.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1867,2013-07-15,L,oil and fats,214.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1868,2013-08-15,L,oil and fats,214.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1869,2013-09-15,L,oil and fats,214.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1870,2013-10-15,L,oil and fats,214.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1871,2013-11-15,L,oil and fats,214.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1872,2014-01-15,L,oil and fats,214.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1873,2014-02-15,L,oil and fats,214.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1874,2014-03-15,L,oil and fats,215.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1875,2014-04-15,L,oil and fats,216.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1876,2014-05-15,L,oil and fats,216.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1877,2014-06-15,L,oil and fats,216.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1878,2014-07-15,L,oil and fats,216.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1879,2014-08-15,L,oil and fats,216.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1880,2014-09-15,L,oil and fats,216.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1881,2014-10-15,L,oil and fats,216.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1882,2014-11-15,L,oil and fats,214.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1883,2014-12-15,L,oil and fats,208.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1884,2015-01-15,L,oil and fats,208.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1885,2015-02-15,L,oil and fats,208.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1886,2015-03-15,L,oil and fats,208.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1887,2015-04-15,L,oil and fats,196.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1888,2015-05-15,L,oil and fats,182.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1889,2015-06-15,L,oil and fats,182.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1890,2015-07-15,L,oil and fats,182.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1891,2015-08-15,L,oil and fats,182.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1892,2015-09-15,L,oil and fats,182.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1893,2015-10-15,L,oil and fats,182.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1894,2015-11-15,L,oil and fats,182.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1895,2015-12-15,L,oil and fats,182.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1896,2016-01-15,L,oil and fats,182.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1897,2016-02-15,L,oil and fats,181.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1898,2016-03-15,L,oil and fats,178.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1899,2016-04-15,L,oil and fats,178.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1900,2016-05-15,L,oil and fats,178.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1901,2016-06-15,L,oil and fats,178.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1902,2016-07-15,L,oil and fats,178.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1903,2016-08-15,L,oil and fats,178.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1904,2016-09-15,L,oil and fats,177.2908,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1905,2016-10-15,L,oil and fats,178.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1906,2016-11-15,L,oil and fats,178.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1907,2016-12-15,L,oil and fats,178.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1908,2017-01-15,L,oil and fats,178.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1909,2017-02-15,L,oil and fats,185.5,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1910,2017-03-15,L,oil and fats,188.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1911,2017-04-15,L,oil and fats,188.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1912,2017-05-15,L,oil and fats,188.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1913,2017-06-15,L,oil and fats,188.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1914,2017-07-15,L,oil and fats,188.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1915,2017-08-15,L,oil and fats,188.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1916,2017-09-15,L,oil and fats,188.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1917,2017-10-15,L,oil and fats,188.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1918,2017-11-15,L,oil and fats,188.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1919,2017-12-15,L,oil and fats,188.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1920,2018-01-15,L,oil and fats,188.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1921,2018-02-15,L,oil and fats,188.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1922,2018-03-15,L,oil and fats,188.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1923,2018-04-15,L,oil and fats,189.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1924,2018-05-15,L,oil and fats,190.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1925,2018-06-15,L,oil and fats,190.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
1926,2018-07-15,L,oil and fats,192.0,PKR,Pakistan,Khyber Pakhtunkhwa,Peshawar,Oil (cooking)
